pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
57748,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631723500PE,PE,NIFTY17MAR2623500.00PE,,26000,,,,,,5,65,1458225000,-1,2,2350000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,44755.0,Cash,,0,1,1801.0,65,1798740.0,94360.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58166,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631727700CE,CE,NIFTY17MAR2627700.00CE,,26000,,,,,,5,65,1458225000,-1,2,2770000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,65.0,Cash,,0,1,1801.0,65,1774630.0,2065.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
43721,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631719300CE,CE,NIFTY17MAR2619300.00CE,,26000,,,,,,5,65,1458225000,-1,2,1930000.0,NSE,OPTIDX,1458225000,1457136000,1458225000,1457136000,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,385845.0,Cash,,1,1,1801.0,65,0.0,440775.0,330915.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58153,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631727500CE,CE,NIFTY17MAR2627500.00CE,,26000,,,,,,5,65,1458225000,-1,2,2750000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,70.0,Cash,,0,1,1801.0,65,1210300.0,2070.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57795,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631724000CE,CE,NIFTY17MAR2624000.00CE,,26000,,,,,,5,65,1458225000,-1,2,2400000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,2705.0,Cash,,0,1,1801.0,65,8536900.0,4705.0,705.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58311,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631730900CE,CE,NIFTY17MAR2630900.00CE,,26000,,,,,,5,65,1458225000,-1,2,3090000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57698,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631723000PE,PE,NIFTY17MAR2623000.00PE,,26000,,,,,,5,65,1458225000,-1,2,2300000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,18225.0,Cash,,0,1,1801.0,65,6428890.0,32840.0,3610.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58181,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631727850PE,PE,NIFTY17MAR2627850.00PE,,26000,,,,,,5,65,1458225000,-1,2,2785000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,468830.0,Cash,,1,1,1801.0,65,0.0,523760.0,413900.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
38376,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720050PE,PE,NIFTY17MAR2620050.00PE,,26000,,,,,,5,65,1458225000,-1,2,2005000.0,NSE,OPTIDX,1458225000,1456876800,1458225000,1456876800,0,0,0,0,0,,0,0,1457887032,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57532,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720700CE,CE,NIFTY17MAR2620700.00CE,,26000,,,,,,5,65,1458225000,-1,2,2070000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,245900.0,Cash,,1,1,1801.0,65,0.0,300830.0,190970.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58223,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631728700CE,CE,NIFTY17MAR2628700.00CE,,26000,,,,,,5,65,1458225000,-1,2,2870000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
59391,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718100CE,CE,NIFTY17MAR2618100.00CE,,26000,,,,,,5,65,1458225000,-1,2,1810000.0,NSE,OPTIDX,1458225000,1458086400,1458225000,1458086400,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,505800.0,Cash,,1,1,1801.0,65,0.0,560730.0,450870.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
43735,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631719550PE,PE,NIFTY17MAR2619550.00PE,,26000,,,,,,5,65,1458225000,-1,2,1955000.0,NSE,OPTIDX,1458225000,1457136000,1458225000,1457136000,0,0,0,0,0,,0,0,1457887033,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40503,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631719800PE,PE,NIFTY17MAR2619800.00PE,,26000,,,,,,5,65,1458225000,-1,2,1980000.0,NSE,OPTIDX,1458225000,1457049600,1458225000,1457049600,0,0,0,0,0,,0,0,1457887033,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
38377,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720100CE,CE,NIFTY17MAR2620100.00CE,,26000,,,,,,5,65,1458225000,-1,2,2010000.0,NSE,OPTIDX,1458225000,1456876800,1458225000,1456876800,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,305875.0,Cash,,1,1,1801.0,65,0.0,360805.0,250945.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58169,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631727750PE,PE,NIFTY17MAR2627750.00PE,,26000,,,,,,5,65,1458225000,-1,2,2775000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,458835.0,Cash,,1,1,1801.0,65,0.0,513765.0,403905.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57875,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631724800CE,CE,NIFTY17MAR2624800.00CE,,26000,,,,,,5,65,1458225000,-1,2,2480000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,505.0,Cash,,0,1,1801.0,65,4900800.0,2505.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57769,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631723750CE,CE,NIFTY17MAR2623750.00CE,,26000,,,,,,5,65,1458225000,-1,2,2375000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5115.0,Cash,,0,1,1801.0,65,1604200.0,7115.0,3115.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58232,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631728900PE,PE,NIFTY17MAR2628900.00PE,,26000,,,,,,5,65,1458225000,-1,2,2890000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,572690.0,Cash,,1,1,1801.0,65,0.0,627620.0,517760.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58233,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631728950CE,CE,NIFTY17MAR2628950.00CE,,26000,,,,,,5,65,1458225000,-1,2,2895000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58211,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631728450PE,PE,NIFTY17MAR2628450.00PE,,26000,,,,,,5,65,1458225000,-1,2,2845000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,527725.0,Cash,,1,1,1801.0,65,0.0,582655.0,472795.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58133,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631727150PE,PE,NIFTY17MAR2627150.00PE,,26000,,,,,,5,65,1458225000,-1,2,2715000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,398860.0,Cash,,0,1,1801.0,65,0.0,453790.0,343930.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58015,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631726550CE,CE,NIFTY17MAR2626550.00CE,,26000,,,,,,5,65,1458225000,-1,2,2655000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,90.0,Cash,,0,1,1801.0,65,122135.0,2090.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58323,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631731200CE,CE,NIFTY17MAR2631200.00CE,,26000,,,,,,5,65,1458225000,-1,2,3120000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58215,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631728550PE,PE,NIFTY17MAR2628550.00PE,,26000,,,,,,5,65,1458225000,-1,2,2855000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,537720.0,Cash,,1,1,1801.0,65,0.0,592650.0,482790.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57709,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631723150PE,PE,NIFTY17MAR2623150.00PE,,26000,,,,,,5,65,1458225000,-1,2,2315000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,24355.0,Cash,,0,1,1801.0,65,1631500.0,50865.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58315,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631731000CE,CE,NIFTY17MAR2631000.00CE,,26000,,,,,,5,65,1458225000,-1,2,3100000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57658,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631722250CE,CE,NIFTY17MAR2622250.00CE,,26000,,,,,,5,65,1458225000,-1,2,2225000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,95500.0,Cash,,0,1,1801.0,65,715.0,150420.0,40580.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58221,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631728650CE,CE,NIFTY17MAR2628650.00CE,,26000,,,,,,5,65,1458225000,-1,2,2865000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58310,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631730850PE,PE,NIFTY17MAR2630850.00PE,,26000,,,,,,5,65,1458225000,-1,2,3085000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,767545.0,Cash,,1,1,1801.0,65,0.0,822475.0,712615.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57640,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631722050CE,CE,NIFTY17MAR2622050.00CE,,26000,,,,,,5,65,1458225000,-1,2,2205000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,110950.0,Cash,,0,1,1801.0,65,0.0,165875.0,56025.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
59390,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718050PE,PE,NIFTY17MAR2618050.00PE,,26000,,,,,,5,65,1458225000,-1,2,1805000.0,NSE,OPTIDX,1458225000,1458086400,1458225000,1458086400,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40506,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631719900CE,CE,NIFTY17MAR2619900.00CE,,26000,,,,,,5,65,1458225000,-1,2,1990000.0,NSE,OPTIDX,1458225000,1457049600,1458225000,1457049600,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,325870.0,Cash,,1,1,1801.0,65,0.0,380800.0,270940.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
60576,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720500CE,CE,NIFTY17MAR2620500.00CE,,26000,,,,,,5,65,1458225000,-1,2,2050000.0,NSE,OPTIDX,1458225000,1455667200,1458225000,1455667200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,265895.0,Cash,,1,1,1801.0,65,0.0,320825.0,210965.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58044,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631726700PE,PE,NIFTY17MAR2626700.00PE,,26000,,,,,,5,65,1458225000,-1,2,2670000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,351000.0,Cash,,0,1,1801.0,65,325.0,405930.0,296070.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
60566,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720400CE,CE,NIFTY17MAR2620400.00CE,,26000,,,,,,5,65,1458225000,-1,2,2040000.0,NSE,OPTIDX,1458225000,1455667200,1458225000,1455667200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,275890.0,Cash,,1,1,1801.0,65,0.0,330820.0,220960.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57578,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631721200CE,CE,NIFTY17MAR2621200.00CE,,26000,,,,,,5,65,1458225000,-1,2,2120000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,195920.0,Cash,,0,1,1801.0,65,0.0,250845.0,140995.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58237,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729050CE,CE,NIFTY17MAR2629050.00CE,,26000,,,,,,5,65,1458225000,-1,2,2905000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58319,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631731100CE,CE,NIFTY17MAR2631100.00CE,,26000,,,,,,5,65,1458225000,-1,2,3110000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
59195,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720650PE,PE,NIFTY17MAR2620650.00PE,,26000,,,,,,5,65,1458225000,-1,2,2065000.0,NSE,OPTIDX,1458225000,1455408000,1458225000,1455408000,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58005,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631726400CE,CE,NIFTY17MAR2626400.00CE,,26000,,,,,,5,65,1458225000,-1,2,2640000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,90.0,Cash,,0,1,1801.0,65,361140.0,2090.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
59401,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718350CE,CE,NIFTY17MAR2618350.00CE,,26000,,,,,,5,65,1458225000,-1,2,1835000.0,NSE,OPTIDX,1458225000,1458086400,1458225000,1458086400,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,480810.0,Cash,,1,1,1801.0,65,0.0,535740.0,425880.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58262,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729650PE,PE,NIFTY17MAR2629650.00PE,,26000,,,,,,5,65,1458225000,-1,2,2965000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,647635.0,Cash,,1,1,1801.0,65,0.0,702565.0,592705.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58287,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631730300CE,CE,NIFTY17MAR2630300.00CE,,26000,,,,,,5,65,1458225000,-1,2,3030000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57744,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631723450PE,PE,NIFTY17MAR2623450.00PE,,26000,,,,,,5,65,1458225000,-1,2,2345000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,41390.0,Cash,,0,1,1801.0,65,687050.0,88960.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58268,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729800PE,PE,NIFTY17MAR2629800.00PE,,26000,,,,,,5,65,1458225000,-1,2,2980000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,662625.0,Cash,,1,1,1801.0,65,0.0,717555.0,607695.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58281,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631730150CE,CE,NIFTY17MAR2630150.00CE,,26000,,,,,,5,65,1458225000,-1,2,3015000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
49786,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631719050CE,CE,NIFTY17MAR2619050.00CE,,26000,,,,,,5,65,1458225000,-1,2,1905000.0,NSE,OPTIDX,1458225000,1457568000,1458225000,1457568000,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,410835.0,Cash,,1,1,1801.0,65,0.0,465765.0,355905.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57649,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631722150PE,PE,NIFTY17MAR2622150.00PE,,26000,,,,,,5,65,1458225000,-1,2,2215000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,2900.0,Cash,,0,1,1801.0,65,509795.0,4900.0,900.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57886,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631725050CE,CE,NIFTY17MAR2625050.00CE,,26000,,,,,,5,65,1458225000,-1,2,2505000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,330.0,Cash,,0,1,1801.0,65,688090.0,2330.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57669,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631722500CE,CE,NIFTY17MAR2622500.00CE,,26000,,,,,,5,65,1458225000,-1,2,2250000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,71455.0,Cash,,0,1,1801.0,65,116350.0,126125.0,16785.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57680,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631722700PE,PE,NIFTY17MAR2622700.00PE,,26000,,,,,,5,65,1458225000,-1,2,2270000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,9515.0,Cash,,0,1,1801.0,65,2320960.0,11515.0,7515.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57923,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631725750CE,CE,NIFTY17MAR2625750.00CE,,26000,,,,,,5,65,1458225000,-1,2,2575000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,155.0,Cash,,0,1,1801.0,65,274300.0,2155.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
59398,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718250PE,PE,NIFTY17MAR2618250.00PE,,26000,,,,,,5,65,1458225000,-1,2,1825000.0,NSE,OPTIDX,1458225000,1458086400,1458225000,1458086400,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
60554,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720350CE,CE,NIFTY17MAR2620350.00CE,,26000,,,,,,5,65,1458225000,-1,2,2035000.0,NSE,OPTIDX,1458225000,1455667200,1458225000,1455667200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,280885.0,Cash,,1,1,1801.0,65,0.0,335815.0,225955.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58242,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729150PE,PE,NIFTY17MAR2629150.00PE,,26000,,,,,,5,65,1458225000,-1,2,2915000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,597675.0,Cash,,1,1,1801.0,65,0.0,652605.0,542745.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
